id_carte,code_set,numero,nom_fr,nom_en,type_carte,rarete,element,hp,talent_nom_fr,talent_effet_fr,attaque1_nom_fr,attaque1_cout,attaque1_degats,attaque1_effet_fr,attaque2_nom_fr,attaque2_cout,attaque2_degats,attaque2_effet_fr,faiblesse,retraite,illustrateur,image_url,source
PKT-A1-107,A1,107,Anchwatt,Tynamo,pokemon,diamant,electrique,30,,,Décharge Mineure,electrique,30,,,,,,combat,1,Asako Ito,https://assets.tcgdex.net/fr/tcgp/A1/107,pokekalos
PKT-A1-108,A1,108,Lampéroie,Eelektrik,pokemon,diamant,electrique,80,,,Éclair Frontal,electrique,40,,,,,,combat,2,Midori Harada,https://assets.tcgdex.net/fr/tcgp/A1/108,pokekalos
PKT-A1-109,A1,109,Ohmassacre,Eelektross,pokemon,diamant,electrique,140,,,Crocs Éclair,electrique|electrique|incolore,80,"Lancez une pièce. Si c'est face, le Pokémon Actif de votre adversaire est maintenant Paralysé.",,,,,combat,3,hatachu,https://assets.tcgdex.net/fr/tcgp/A1/109,pokekalos
PKT-A1-110,A1,110,Galvaran,Helioptile,pokemon,diamant,electrique,60,,,Queue Battoir,electrique,20,,,,,,combat,1,5ban Graphics,https://assets.tcgdex.net/fr/tcgp/A1/110,pokekalos
PKT-A1-111,A1,111,Iguolta,Heliolisk,pokemon,diamant,electrique,90,,,Vive-Attaque,incolore|incolore,40,"Lancez une pièce. Si c'est face, cette attaque inflige 40 dégâts de plus.",,,,,combat,1,otumami,https://assets.tcgdex.net/fr/tcgp/A1/111,pokekalos
PKT-A1-112,A1,112,Wattapik,Pincurchin,pokemon,diamant,electrique,70,,,Éclair,electrique|electrique,30,"Lancez une pièce. Si c'est face, le Pokémon Actif de votre adversaire est maintenant Paralysé.",,,,,combat,1,Tika Matsuno,https://assets.tcgdex.net/fr/tcgp/A1/112,pokekalos
PKT-A1-113,A1,113,Mélofée,Clefairy,pokemon,diamant,psy,60,,,Gifle,psy,20,,,,,,metal,1,kirisAki,https://assets.tcgdex.net/fr/tcgp/A1/113,pokekalos
PKT-A1-114,A1,114,Mélodelfe,Clefable,pokemon,diamant,psy,100,,,Coup Magique,psy,40,,,,,,metal,1,Sanosuke Sakuma,https://assets.tcgdex.net/fr/tcgp/A1/114,pokekalos
PKT-A1-115,A1,115,Abra,Abra,pokemon,diamant,psy,60,,,Téléport,incolore,,Échangez ce Pokémon contre l'un de vos Pokémon de Banc.,,,,,obscurite,1,Aya Kusube,https://assets.tcgdex.net/fr/tcgp/A1/115,pokekalos
PKT-A1-116,A1,116,Kadabra,Kadabra,pokemon,diamant,psy,80,,,Super Psy,psy|incolore|incolore,60,,,,,,obscurite,1,Ken Sugimori,https://assets.tcgdex.net/fr/tcgp/A1/116,pokekalos
PKT-A1-117,A1,117,Alakazam,Alakazam,pokemon,diamant,psy,130,,,Psyko,psy|incolore|incolore,60,Cette attaque inflige 30 dégâts de plus pour chaque Énergie attachée au Pokémon Actif de votre adversaire.,,,,,obscurite,2,Kouki Saitou,https://assets.tcgdex.net/fr/tcgp/A1/117,pokekalos
PKT-A1-118,A1,118,Ramoloss,Slowpoke,pokemon,diamant,psy,70,,,Queue Battoir,psy|incolore,30,,,,,,obscurite,2,Miki Tanaka,https://assets.tcgdex.net/fr/tcgp/A1/118,pokekalos
PKT-A1-119,A1,119,Flagadoss,Slowbro,pokemon,diamant,psy,130,,,Super Psy,psy|psy|incolore,80,,,,,,obscurite,3,Kagemaru Himeno,https://assets.tcgdex.net/fr/tcgp/A1/119,pokekalos
PKT-A1-120,A1,120,Fantominus,Gastly,pokemon,diamant,psy,60,,,Gaz Suffocant,psy,20,,,,,,obscurite,1,Masako Yamashita,https://assets.tcgdex.net/fr/tcgp/A1/120,pokekalos
PKT-A1-121,A1,121,Spectrum,Haunter,pokemon,diamant,psy,80,,,Feu Follet,psy,30,,,,,,obscurite,1,Nisota Niso,https://assets.tcgdex.net/fr/tcgp/A1/121,pokekalos
PKT-A1-122,A1,122,Ectoplasma,Gengar,pokemon,diamant,psy,130,,,Supplice,psy,50,Votre adversaire ne peut pas jouer de carte Supporter de sa main lors son prochain tour.,,,,,obscurite,2,Naoyo Kimura,https://assets.tcgdex.net/fr/tcgp/A1/122,pokekalos
PKT-A1-123,A1,123,Ectoplasma-ex,Gengar ex,pokemon,diamant,psy,170,Maléfice des Ombres,"Tant que ce Pokémon est sur le Poste Actif, votre adversaire ne peut pas jouer de carte Supporter de sa main.",Tir Effrayant,psy|psy|psy,100,,,,,,obscurite,2,PLANETA CG Works,https://assets.tcgdex.net/fr/tcgp/A1/123,pokekalos
PKT-A1-124,A1,124,Soporifik,Drowzee,pokemon,diamant,psy,70,,,Murmure,psy|incolore,30,,,,,,obscurite,2,Yukiko Baba,https://assets.tcgdex.net/fr/tcgp/A1/124,pokekalos
PKT-A1-125,A1,125,Hypnomade,Hypno,pokemon,diamant,psy,100,Pendulo Dodo,"Une fois pendant votre tour, vous pouvez lancer une pièce. Si c'est face, le Pokémon Actif de votre adversaire est maintenant Endormi.",Coup de Poing Psy,psy|psy|incolore,50,,,,,,obscurite,2,Shigenori Negishi,https://assets.tcgdex.net/fr/tcgp/A1/125,pokekalos
PKT-A1-126,A1,126,M. Mime,Mr. Mime,pokemon,diamant,psy,80,,,Attaque d'Obstacle,psy|incolore,30,"Pendant le prochain tour de votre adversaire, ce Pokémon subit − 20 dégâts provenant des attaques.",,,,,obscurite,1,Kagemaru Himeno,https://assets.tcgdex.net/fr/tcgp/A1/126,pokekalos
PKT-A1-127,A1,127,Lippoutou,Jynx,pokemon,diamant,psy,80,,,Psyko,psy|incolore,30,Cette attaque inflige 20 dégâts de plus pour chaque Énergie attachée au Pokémon Actif de votre adversaire.,,,,,obscurite,1,Oswaldo KATO,https://assets.tcgdex.net/fr/tcgp/A1/127,pokekalos
PKT-A1-128,A1,128,Mewtwo,Mewtwo,pokemon,diamant,psy,120,,,Violente Déflagration,psy|psy|incolore|incolore,120,Défaussez 2 Énergies Psy de ce Pokémon.,,,,,obscurite,2,kawayoo,https://assets.tcgdex.net/fr/tcgp/A1/128,pokekalos
PKT-A1-129,A1,129,Mewtwo-ex,Mewtwo ex,pokemon,diamant,psy,150,,,Sphère Psy,psy|incolore,50,,Psykoforce,psy|psy|incolore|incolore,150,Défaussez 2 Énergies Psy de ce Pokémon.,obscurite,2,PLANETA Mochizuki,https://assets.tcgdex.net/fr/tcgp/A1/129,pokekalos
PKT-A1-130,A1,130,Tarsal,Ralts,pokemon,diamant,psy,60,,,Collision,incolore,10,,,,,,obscurite,1,Yuka Morii,https://assets.tcgdex.net/fr/tcgp/A1/130,pokekalos
PKT-A1-131,A1,131,Kirlia,Kirlia,pokemon,diamant,psy,80,,,Claque,psy|incolore,30,,,,,,obscurite,1,sowsow,https://assets.tcgdex.net/fr/tcgp/A1/131,pokekalos
PKT-A1-132,A1,132,Gardevoir,Gardevoir,pokemon,diamant,psy,110,Ombre Psy,"Une fois pendant votre tour, vous pouvez prendre une Énergie Psy de votre zone Énergie et l'attacher au Pokémon Psy sur le Poste Actif.",Piqûre Psy,psy|psy|incolore,60,,,,,,obscurite,2,Yuu Nishida,https://assets.tcgdex.net/fr/tcgp/A1/132,pokekalos
PKT-A1-133,A1,133,Chovsourir,Woobat,pokemon,diamant,psy,60,,,Ronge,incolore,10,,,,,,obscurite,1,MAHOU,https://assets.tcgdex.net/fr/tcgp/A1/133,pokekalos
PKT-A1-134,A1,134,Rhinolove,Swoobat,pokemon,diamant,psy,90,,,Crève-Cœur,psy|incolore,60,,,,,,obscurite,1,Masakazu Fukuda,https://assets.tcgdex.net/fr/tcgp/A1/134,pokekalos
PKT-A1-135,A1,135,Gringolem,Golett,pokemon,diamant,psy,90,,,Ultimapoing,psy|incolore|incolore,50,,,,,,obscurite,3,Kyoko Umemoto,https://assets.tcgdex.net/fr/tcgp/A1/135,pokekalos
PKT-A1-136,A1,136,Golemastoc,Golurk,pokemon,diamant,psy,140,,,Double Lasso,psy|psy|incolore|incolore,100,Lancez 2 pièces. Cette attaque inflige 100 dégâts pour chaque côté face.,,,,,obscurite,4,match,https://assets.tcgdex.net/fr/tcgp/A1/136,pokekalos
PKT-A1-137,A1,137,Sabelette,Sandshrew,pokemon,diamant,combat,70,,,Griffe,combat,10,,,,,,plante,1,Miki Tanaka,https://assets.tcgdex.net/fr/tcgp/A1/137,pokekalos
PKT-A1-138,A1,138,Sablaireau,Sandslash,pokemon,diamant,combat,100,,,Tranche,combat|combat,70,,,,,,plante,2,Miki Tanaka,https://assets.tcgdex.net/fr/tcgp/A1/138,pokekalos
PKT-A1-139,A1,139,Taupiqueur,Diglett,pokemon,diamant,combat,50,,,Coud'Boue,combat,20,,,,,,plante,1,Masako Yamashita,https://assets.tcgdex.net/fr/tcgp/A1/139,pokekalos
PKT-A1-140,A1,140,Triopikeur,Dugtrio,pokemon,diamant,combat,70,,,Tunnel,combat,40,"Lancez une pièce. Si c'est face, pendant le prochain tour de votre adversaire, évitez tous les dégâts et les effets d'attaques infligés à ce Pokémon.",,,,,plante,1,Akira Komayama,https://assets.tcgdex.net/fr/tcgp/A1/140,pokekalos
PKT-A1-141,A1,141,Férosinge,Mankey,pokemon,diamant,combat,60,,,Balayage,combat,20,,,,,,psy,1,Kanako Eo,https://assets.tcgdex.net/fr/tcgp/A1/141,pokekalos
PKT-A1-142,A1,142,Colossinge,Primeape,pokemon,diamant,combat,90,,,Rendre les Coups,combat|combat,40,"Si ce Pokémon a subi des dégâts, cette attaque inflige 60 dégâts de plus.",,,,,psy,1,Kagemaru Himeno,https://assets.tcgdex.net/fr/tcgp/A1/142,pokekalos
PKT-A1-143,A1,143,Machoc,Machop,pokemon,diamant,combat,70,,,Coud'Phalange,combat,20,,,,,,psy,2,Kyoko Umemoto,https://assets.tcgdex.net/fr/tcgp/A1/143,pokekalos
PKT-A1-144,A1,144,Machopeur,Machoke,pokemon,diamant,combat,100,,,Force,combat|combat,50,,,,,,psy,2,match,https://assets.tcgdex.net/fr/tcgp/A1/144,pokekalos
PKT-A1-145,A1,145,Mackogneur,Machamp,pokemon,diamant,combat,150,,,Frappe Atlas,combat|combat|combat,100,,,,,,psy,3,Hitoshi Ariga,https://assets.tcgdex.net/fr/tcgp/A1/145,pokekalos
PKT-A1-146,A1,146,Mackogneur-ex,Machamp ex,pokemon,diamant,combat,180,,,Ultimapoing,combat|combat|combat,120,,,,,,psy,3,PLANETA CG Works,https://assets.tcgdex.net/fr/tcgp/A1/146,pokekalos
PKT-A1-147,A1,147,Racaillou,Geodude,pokemon,diamant,combat,70,,,Charge,combat,20,,,,,,plante,2,Kouki Saitou,https://assets.tcgdex.net/fr/tcgp/A1/147,pokekalos
PKT-A1-148,A1,148,Gravalanch,Graveler,pokemon,diamant,combat,100,,,Roulade,combat|incolore|incolore,70,,,,,,plante,3,Naoyo Kimura,https://assets.tcgdex.net/fr/tcgp/A1/148,pokekalos
PKT-A1-149,A1,149,Grolem,Golem,pokemon,diamant,combat,160,,,Damoclès,combat|incolore|incolore|incolore,150,Ce Pokémon s'inflige aussi 50 dégâts.,,,,,plante,4,Sumiyoshi Kizuki,https://assets.tcgdex.net/fr/tcgp/A1/149,pokekalos
PKT-A1-150,A1,150,Onix,Onix,pokemon,diamant,combat,110,,,Écras'Terre,combat|combat|combat,70,,,,,,plante,4,otumami,https://assets.tcgdex.net/fr/tcgp/A1/150,pokekalos
PKT-A1-151,A1,151,Osselait,Cubone,pokemon,diamant,combat,60,,,Rugissement,incolore,,"Pendant le prochain tour de votre adversaire, les attaques utilisées par le Pokémon Défenseur infligent − 20 dégâts.",,,,,plante,1,sowsow,https://assets.tcgdex.net/fr/tcgp/A1/151,pokekalos
PKT-A1-152,A1,152,Ossatueur,Marowak,pokemon,diamant,combat,100,,,Dérouillée d'Os,combat,40,,,,,,plante,1,Shin Nagasawa,https://assets.tcgdex.net/fr/tcgp/A1/152,pokekalos
PKT-A1-153,A1,153,Ossatueur-ex,Marowak ex,pokemon,diamant,combat,140,,,Osmerang,combat|combat,80,Lancez 2 pièces. Cette attaque inflige 80 dégâts pour chaque côté face.,,,,,plante,1,PLANETA Mochizuki,https://assets.tcgdex.net/fr/tcgp/A1/153,pokekalos
PKT-A1-154,A1,154,Kicklee,Hitmonlee,pokemon,diamant,combat,80,,,Allonge,combat,,Cette attaque inflige 30 dégâts à un des Pokémon de Banc de votre adversaire.,,,,,psy,1,Yukiko Baba,https://assets.tcgdex.net/fr/tcgp/A1/154,pokekalos
PKT-A1-155,A1,155,Tygnon,Hitmonchan,pokemon,diamant,combat,80,,,Taquet,combat,30,,,,,,psy,1,Ken Sugimori,https://assets.tcgdex.net/fr/tcgp/A1/155,pokekalos
PKT-A1-156,A1,156,Rhinocorne,Rhyhorn,pokemon,diamant,combat,80,,,Charge,combat|combat|incolore,60,,,,,,plante,3,Midori Harada,https://assets.tcgdex.net/fr/tcgp/A1/156,pokekalos
PKT-A1-157,A1,157,Rhinoféros,Rhydon,pokemon,diamant,combat,120,,,Empal'Korne,combat|combat|combat|incolore,100,,,,,,plante,4,Masakazu Fukuda,https://assets.tcgdex.net/fr/tcgp/A1/157,pokekalos
PKT-A1-158,A1,158,Kabuto,Kabuto,pokemon,diamant,combat,90,,,Coquill-Attaque,combat,40,,,,,,plante,1,sui,https://assets.tcgdex.net/fr/tcgp/A1/158,pokekalos
PKT-A1-159,A1,159,Kabutops,Kabutops,pokemon,diamant,combat,140,,,Vampirisme,combat,50,Soignez ce Pokémon du nombre de dégâts que vous avez infligés au Pokémon Actif de votre adversaire.,,,,,plante,1,Shin Nagasawa,https://assets.tcgdex.net/fr/tcgp/A1/159,pokekalos
PKT-A1-160,A1,160,Kungfouine,Mienfoo,pokemon,diamant,combat,60,,,Écras'Face,incolore,20,,,,,,psy,1,match,https://assets.tcgdex.net/fr/tcgp/A1/160,pokekalos
PKT-A1-161,A1,161,Shaofouine,Mienshao,pokemon,diamant,combat,80,,,Coup'd Pied en Spirale,incolore,40,,,,,,psy,1,Atsuko Nishida,https://assets.tcgdex.net/fr/tcgp/A1/161,pokekalos
PKT-A1-162,A1,162,Poulpaf,Clobbopus,pokemon,diamant,combat,80,,,Coud'Phalange,combat|incolore,30,,,,,,psy,2,Yuu Nishida,https://assets.tcgdex.net/fr/tcgp/A1/162,pokekalos
PKT-A1-163,A1,163,Krakos,Grapploct,pokemon,diamant,combat,130,,,Dégagement,combat|combat|incolore,70,Échangez le Pokémon Actif de votre adversaire avec l'un de ses Pokémon de Banc. <i>(Votre adversaire choisit le nouveau Pokémon Actif.)</i>,,,,,psy,3,kurumitsu,https://assets.tcgdex.net/fr/tcgp/A1/163,pokekalos
PKT-A1-164,A1,164,Abo,Ekans,pokemon,diamant,obscurite,60,,,Morsure,obscurite,20,,,,,,combat,1,MAHOU,https://assets.tcgdex.net/fr/tcgp/A1/164,pokekalos
PKT-A1-165,A1,165,Arbok,Arbok,pokemon,diamant,obscurite,100,,,Coinçage,obscurite|incolore,60,"Pendant le prochain tour de votre adversaire, le Pokémon Défenseur ne peut pas battre en retraite.",,,,,combat,2,Naoki Saito,https://assets.tcgdex.net/fr/tcgp/A1/165,pokekalos
PKT-A1-166,A1,166,Nidoran♀,Nidoran♀,pokemon,diamant,obscurite,60,,,Appel à la Famille,obscurite,,Placez une carte Nidoran♂ au hasard de votre deck sur votre Banc.,,,,,combat,1,Miki Tanaka,https://assets.tcgdex.net/fr/tcgp/A1/166,pokekalos
PKT-A1-167,A1,167,Nidorina,Nidorina,pokemon,diamant,obscurite,80,,,Morsure,obscurite,30,,,,,,combat,1,Kagemaru Himeno,https://assets.tcgdex.net/fr/tcgp/A1/167,pokekalos
PKT-A1-168,A1,168,Nidoqueen,Nidoqueen,pokemon,diamant,obscurite,140,,,Coup de Foudre,obscurite|obscurite|incolore,80,Cette attaque inflige 50 dégâts supplémentaires pour chaque Nidoking sur votre Banc.,,,,,combat,2,nagimiso,https://assets.tcgdex.net/fr/tcgp/A1/168,pokekalos
PKT-A1-169,A1,169,Nidoran♂,Nidoran♂,pokemon,diamant,obscurite,60,,,Picpic,obscurite,20,,,,,,combat,1,Naoyo Kimura,https://assets.tcgdex.net/fr/tcgp/A1/169,pokekalos
PKT-A1-170,A1,170,Nidorino,Nidorino,pokemon,diamant,obscurite,90,,,Koud'Korne,obscurite|incolore,40,,,,,,combat,2,Kouki Saitou,https://assets.tcgdex.net/fr/tcgp/A1/170,pokekalos
PKT-A1-171,A1,171,Nidoking,Nidoking,pokemon,diamant,obscurite,150,,,Corne Empoisonnée,obscurite|obscurite|incolore,90,Le Pokémon Actif de votre adversaire est maintenant Empoisonné.,,,,,combat,3,kawayoo,https://assets.tcgdex.net/fr/tcgp/A1/171,pokekalos
PKT-A1-172,A1,172,Nosferapti,Zubat,pokemon,diamant,obscurite,50,,,Glissement,incolore,10,,,,,,combat,1,match,https://assets.tcgdex.net/fr/tcgp/A1/172,pokekalos
PKT-A1-173,A1,173,Nosferalto,Golbat,pokemon,diamant,obscurite,70,,,Cru-Ailes,incolore,40,,,,,,combat,1,Masakazu Fukuda,https://assets.tcgdex.net/fr/tcgp/A1/173,pokekalos
PKT-A1-174,A1,174,Tadmorv,Grimer,pokemon,diamant,obscurite,70,,,Gaz Toxik,obscurite,10,Le Pokémon Actif de votre adversaire est maintenant Empoisonné.,,,,,combat,3,Pani Kobayashi,https://assets.tcgdex.net/fr/tcgp/A1/174,pokekalos
PKT-A1-175,A1,175,Grotadmorv,Muk,pokemon,diamant,obscurite,130,,,Choc Venin,obscurite|obscurite|incolore,70,"Si le Pokémon Actif de votre adversaire est Empoisonné, cette attaque inflige 50 dégâts de plus.",,,,,combat,3,Hajime Kusajima,https://assets.tcgdex.net/fr/tcgp/A1/175,pokekalos
PKT-A1-176,A1,176,Smogo,Koffing,pokemon,diamant,obscurite,70,,,Gaz Suffocant,obscurite,20,,,,,,combat,1,Saya Tsuruta,https://assets.tcgdex.net/fr/tcgp/A1/176,pokekalos
PKT-A1-177,A1,177,Smogogo,Weezing,pokemon,diamant,obscurite,110,Fuite de Gaz,"Une fois pendant votre tour, si ce Pokémon est sur le Poste Actif, vous pouvez laisser le Pokémon Actif de votre adversaire Empoisonné.",Charge,obscurite,30,,,,,,combat,3,OOYAMA,https://assets.tcgdex.net/fr/tcgp/A1/177,pokekalos
PKT-A1-178,A1,178,Mysdibule,Mawile,pokemon,diamant,metal,70,,,Mâchouille,metal,20,"Lancez une pièce. Si c'est face, défaussez au hasard une Énergie du Pokémon Actif de votre adversaire.",,,,,feu,1,Kagemaru Himeno,https://assets.tcgdex.net/fr/tcgp/A1/178,pokekalos
PKT-A1-179,A1,179,Scalpion,Pawniard,pokemon,diamant,metal,50,,,Transpercement,metal,30,,,,,,feu,1,Kouki Saitou,https://assets.tcgdex.net/fr/tcgp/A1/179,pokekalos
PKT-A1-180,A1,180,Scalproie,Bisharp,pokemon,diamant,metal,90,,,Griffe Acier,metal|metal,70,,,,,,feu,1,Anesaki Dynamic,https://assets.tcgdex.net/fr/tcgp/A1/180,pokekalos
PKT-A1-181,A1,181,Meltan,Meltan,pokemon,diamant,metal,60,,,Amas,metal,,Prenez une Énergie Métal de votre zone Énergie et attachez-la à ce Pokémon.,,,,,feu,1,Shin Nagasawa,https://assets.tcgdex.net/fr/tcgp/A1/181,pokekalos
PKT-A1-182,A1,182,Melmetal,Melmetal,pokemon,diamant,metal,130,Strate Dure,Ce Pokémon subit −20 dégâts provenant des attaques.,Gros Impact,metal|metal|metal|incolore,120,,,,,,feu,3,Kouki Saitou,https://assets.tcgdex.net/fr/tcgp/A1/182,pokekalos
PKT-A1-183,A1,183,Minidraco,Dratini,pokemon,diamant,dragon,70,,,Collision,eau|electrique,40,,,,,,type-inconnu-0,1,Ayaka Yoshida,https://assets.tcgdex.net/fr/tcgp/A1/183,pokekalos
PKT-A1-184,A1,184,Draco,Dragonair,pokemon,diamant,dragon,100,,,Coup de Queue,eau|electrique|incolore,80,,,,,,type-inconnu-0,1,kirisAki,https://assets.tcgdex.net/fr/tcgp/A1/184,pokekalos
PKT-A1-185,A1,185,Dracolosse,Dragonite,pokemon,diamant,dragon,160,,,Draco-Météore,eau|electrique|incolore|incolore,,"Un des Pokémon de votre adversaire est choisi au hasard 4 fois. Pour chaque fois où un Pokémon est choisi, il subit 50 dégâts.",,,,,type-inconnu-0,3,Hiroyuki Yamamoto,https://assets.tcgdex.net/fr/tcgp/A1/185,pokekalos
PKT-A1-186,A1,186,Roucool,Pidgey,pokemon,diamant,incolore,60,,,Tornade,incolore,10,,,,,,electrique,1,Scav,https://assets.tcgdex.net/fr/tcgp/A1/186,pokekalos
PKT-A1-187,A1,187,Roucoups,Pidgeotto,pokemon,diamant,incolore,80,,,Tornade,incolore,30,,,,,,electrique,1,Scav,https://assets.tcgdex.net/fr/tcgp/A1/187,pokekalos
PKT-A1-188,A1,188,Roucarnage,Pidgeot,pokemon,diamant,incolore,130,Déroute,"Une fois pendant votre tour, vous pouvez échanger le Pokémon Actif de votre adversaire contre l'un de ses Pokémon de Banc.(Votre adversaire choisit le nouveau Pokémon Actif.)",Cru-Ailes,incolore|incolore,70,,,,,,electrique,1,Scav,https://assets.tcgdex.net/fr/tcgp/A1/188,pokekalos
PKT-A1-189,A1,189,Rattata,Rattata,pokemon,diamant,incolore,40,,,Ronge,incolore,20,,,,,,combat,1,Atsushi Furusawa,https://assets.tcgdex.net/fr/tcgp/A1/189,pokekalos
PKT-A1-190,A1,190,Rattatac,Raticate,pokemon,diamant,incolore,80,,,Morsure,incolore,40,,,,,,combat,1,Shigenori Negishi,https://assets.tcgdex.net/fr/tcgp/A1/190,pokekalos
PKT-A1-191,A1,191,Piafabec,Spearow,pokemon,diamant,incolore,60,,,Picpic,incolore,20,,,,,,electrique,1,Shiburingaru,https://assets.tcgdex.net/fr/tcgp/A1/191,pokekalos
PKT-A1-192,A1,192,Rapasdepic,Fearow,pokemon,diamant,incolore,100,,,Tunnelier,incolore|incolore,50,"Lancez une pièce. Si c'est face, défaussez au hasard une Énergie du Pokémon Actif de votre adversaire.",,,,,electrique,1,Satoshi Shirai,https://assets.tcgdex.net/fr/tcgp/A1/192,pokekalos
PKT-A1-193,A1,193,Rondoudou,Jigglypuff,pokemon,diamant,incolore,60,,,Écras'Face,incolore|incolore,30,,,,,,combat,1,Mizue,https://assets.tcgdex.net/fr/tcgp/A1/193,pokekalos
PKT-A1-194,A1,194,Grodoudou,Wigglytuff,pokemon,diamant,incolore,100,,,Mégaphone,incolore|incolore,60,,,,,,combat,2,Atsuko Nishida,https://assets.tcgdex.net/fr/tcgp/A1/194,pokekalos
PKT-A1-195,A1,195,Grodoudou-ex,Wigglytuff ex,pokemon,diamant,incolore,140,,,Chanson Berçante,incolore|incolore|incolore,80,Le Pokémon Actif de votre adversaire est maintenant Endormi.,,,,,combat,2,PLANETA Igarashi,https://assets.tcgdex.net/fr/tcgp/A1/195,pokekalos
PKT-A1-196,A1,196,Miaouss,Meowth,pokemon,diamant,incolore,60,,,Jackpot,incolore,10,Piochez une carte.,,,,,combat,1,Mitsuhiro Arita,https://assets.tcgdex.net/fr/tcgp/A1/196,pokekalos
PKT-A1-197,A1,197,Persian,Persian,pokemon,diamant,incolore,90,,,Griffe Ombre,incolore|incolore,40,"Lancez une pièce. Si c'est face, défaussez au hasard une carte de la main de votre adversaire.",,,,,combat,1,nagimiso,https://assets.tcgdex.net/fr/tcgp/A1/197,pokekalos
PKT-A1-198,A1,198,Canarticho,Farfetch'd,pokemon,diamant,incolore,60,,,Coup d'Oignon,incolore,40,,,,,,electrique,1,Miki Tanaka,https://assets.tcgdex.net/fr/tcgp/A1/198,pokekalos
PKT-A1-199,A1,199,Doduo,Doduo,pokemon,diamant,incolore,60,,,Picpic,incolore,20,,,,,,electrique,1,Yuya Oka,https://assets.tcgdex.net/fr/tcgp/A1/199,pokekalos
PKT-A1-200,A1,200,Dodrio,Dodrio,pokemon,diamant,incolore,80,,,Bec Vrille,incolore,40,,,,,,electrique,0,Miki Tanaka,https://assets.tcgdex.net/fr/tcgp/A1/200,pokekalos
PKT-A1-201,A1,201,Excelangue,Lickitung,pokemon,diamant,incolore,90,,,Langue Sans Fin,incolore|incolore|incolore,60,Lancez une pièce jusqu'à ce que vous obteniez pile. Cette attaque inflige 60 dégâts pour chaque côté face.,,,,,combat,3,Kagemaru Himeno,https://assets.tcgdex.net/fr/tcgp/A1/201,pokekalos
PKT-A1-202,A1,202,Leveinard,Chansey,pokemon,diamant,incolore,120,,,Gifle Douce,incolore|incolore|incolore,60,,,,,,combat,3,MAHOU,https://assets.tcgdex.net/fr/tcgp/A1/202,pokekalos
PKT-A1-203,A1,203,Kangourex,Kangaskhan,pokemon,diamant,incolore,100,,,Uppercut,incolore,30,Lancez 2 pièces. Cette attaque inflige 30 dégâts pour chaque côté face.,,,,,combat,3,Ken Sugimori,https://assets.tcgdex.net/fr/tcgp/A1/203,pokekalos
PKT-A1-204,A1,204,Tauros,Tauros,pokemon,diamant,incolore,100,,,Koud'Korne,incolore|incolore,50,,,,,,combat,2,kodama,https://assets.tcgdex.net/fr/tcgp/A1/204,pokekalos
PKT-A1-205,A1,205,Métamorph,Ditto,pokemon,diamant,incolore,70,,,Copie Tout,incolore,,"Choisissez l'une des attaques des Pokémon de votre adversaire et utilisez-la en tant que cette attaque. Si ce Pokémon n'a pas l'Énergie nécessaire pour utiliser cette attaque, cette attaque ne fait rien.",,,,,combat,1,Miki Tanaka,https://assets.tcgdex.net/fr/tcgp/A1/205,pokekalos
PKT-A1-206,A1,206,Évoli,Eevee,pokemon,diamant,incolore,60,,,Charge,incolore,20,,,,,,combat,1,Atsuko Nishida,https://assets.tcgdex.net/fr/tcgp/A1/206,pokekalos
PKT-A1-207,A1,207,Évoli,Eevee,pokemon,diamant,incolore,60,,,Charge,incolore,20,,,,,,combat,1,Hasuno,https://assets.tcgdex.net/fr/tcgp/A1/207,pokekalos
PKT-A1-208,A1,208,Évoli,Eevee,pokemon,diamant,incolore,60,,,Charge,incolore,20,,,,,,combat,1,Sekio,https://assets.tcgdex.net/fr/tcgp/A1/208,pokekalos
PKT-A1-209,A1,209,Porygon,Porygon,pokemon,diamant,incolore,50,Numérisation,"Une fois pendant votre tour, vous pouvez regarder la première carte du dessus de votre deck.",Affûtage,incolore,20,,,,,,combat,1,Ayaka Yoshida,https://assets.tcgdex.net/fr/tcgp/A1/209,pokekalos
PKT-A1-210,A1,210,Ptéra,Aerodactyl,pokemon,diamant,incolore,100,,,Aile Primitive,incolore|incolore,,"Lancez une pièce. Si c'est face, votre adversaire mélange son Pokémon Actif avec son deck.",,,,,electrique,1,Naoyo Kimura,https://assets.tcgdex.net/fr/tcgp/A1/210,pokekalos
PKT-A1-211,A1,211,Ronflex,Snorlax,pokemon,diamant,incolore,150,,,Roulade,incolore|incolore|incolore|incolore,70,,,,,,combat,4,Naoki Saito,https://assets.tcgdex.net/fr/tcgp/A1/211,pokekalos
PKT-A1-212,A1,212,Chinchidou,Minccino,pokemon,diamant,incolore,60,,,Coup de Queue,incolore,20,,,,,,combat,1,sui,https://assets.tcgdex.net/fr/tcgp/A1/212,pokekalos
PKT-A1-213,A1,213,Pashmilla,Cinccino,pokemon,diamant,incolore,90,,,Faites la Vague,incolore|incolore|incolore,30,Cette attaque inflige 30 dégâts pour chacun de vos Pokémon de Banc.,,,,,combat,1,0313,https://assets.tcgdex.net/fr/tcgp/A1/213,pokekalos
